+1287139		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1287139		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1393490		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1393490		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1499841		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1499841		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1606192		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1606192		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1712543		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1712543		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1818894		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1818894		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+1925245		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+1925245		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2031596		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2031596		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2137947		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2137947		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2244298		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2239299		-1285000		-0249120		-0186900		-0705003		+0033992		-5521991		-7660270		-2235462
+2244298		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2244298		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2350649		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2353149		-1575682		-0254500		-0194394		-0707502		+0036509		-5760921		-7708436		-1901891
+2350649		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2353146		-0981818		-0252015		-0201900		-0697498		+0041367		-5610252		-7089279		-2294626
+2350649		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2350649		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2457000		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2453501		-1284992		-0251992		-0191498		-0699440		+0038991		-5545872		-7696089		-2076521
+2457000		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2460117		-0099772		-0244494		+0086642		-0712502		+0031500		-5541424		-7648311		-2247822
+2457000		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2457000		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2563351		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2565852		-0995096		-0161594		-0805478		-0699192		+0042862		-5577543		-7763482		+0001500
+2563351		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2565851		-1587250		-0258958		-0185927		-0701681		+0040573		-5613645		-7779086		+0001500
+2563351		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2560582		-0392951		-0241999		-0204412		-0707500		+0048999		-5625925		-7733683		-2198490
+2563351		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2560849		+0185910		-0239500		+0114142		-0702498		+0048999		-5615665		-7504204		+0001500
+2563351		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2563351		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2669702		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2663423		-1287507		-0240721		-0184399		-0713720		+0054005		-5617418		-7751308		-2322072
+2669702		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2679703		-0109772		-0259503		+0103655		-0714999		+0046508		-5666307		-7441145		-3020351
+2669702		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2669702		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2776053		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		-0402953		-0252000		-0209401		-0712504		+0034000		-5666057		-7820979		-1721401
+2776053		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2781053		+0183410		-0239507		+0111642		-0715002		+0047046		-5675605		-7758051		-6399120
+2776053		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2776053		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2882404		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		-0109763		-0239491		+0104142		-0705000		+0041491		-5655074		-7770817		-6182179
+2882404		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2882404		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+2988755		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+2988755		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+3095106		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3095106		+1363638		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3097617		+1661820		-0251763		+0101746		-0722075		+0021574		-5370251		-7419356		-2535978
+3095106		+1960002		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000


+3201457		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		+0767274		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		+1065456		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3201457		+1363638		-0249500		+0084142		-0717500		+0036500		-5552760		-7333265		-2331262
+3201457		+1661820		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3206458		+1952502		-0239475		+0104142		-0714999		+0024798		-5407395		-7585838		-3375334


+3307808		-2214546		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-1916364		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-1618182		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-1320000		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-1021818		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-0723636		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-0425454		-0249500		-0184400		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		-0127272		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		+0170910		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
+3307808		+0469092		-0249500		+0114142		-0730000		+0059000		-3500000		-3800000		-0500000
